Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-01-03 22:00:00,3.930, 0.696, 0.007,0.007
2006-01-03 22:10:00,4.220, 0.990, 0.942,0.942
2006-01-03 22:20:00,4.240, 1.011, 0.408,0.408
2006-01-03 22:30:00,4.140, 0.900, 0.338,0.338
2006-01-03 22:40:00,4.360, 1.146, 1.372,1.372
2006-01-03 22:50:00,4.290, 1.065, 0.575,0.575
2006-01-03 23:00:00,4.190, 0.951, 0.037,0.037
2006-01-03 23:10:00,3.880, 0.654, 0.627,0.627
2006-01-03 23:20:00,3.730, 0.546, 0.629,0.629
2006-01-03 23:30:00,3.760, 0.564, 0.756,0.756
2006-01-03 23:40:00,3.920, 0.687, 0.670,0.670
2006-01-03 23:50:00,3.960, 0.717, 1.346,1.346
2006-01-04 00:00:00,3.770, 0.576, 0.786,0.786
2006-01-04 00:10:00,3.610, 0.456, 0.669,0.669
2006-01-04 00:20:00,3.440, 0.321, 0.909,0.909
2006-01-04 00:30:00,3.230, 0.162, 0.000,0.000
2006-01-04 00:40:00,3.070, 0.042, 0.000,0.000
2006-01-04 00:50:00,2.850, 0.000, 0.000,0.000
2006-01-04 01:00:00,2.750, 0.000, 0.000,0.000
2006-01-04 01:10:00,2.690, 0.000, 0.000,0.000
2006-01-04 01:20:00,2.580, 0.000, 0.000,0.000
2006-01-04 01:30:00,2.400, 0.000, 0.000,0.000
2006-01-04 01:40:00,2.380, 0.000, 0.000,0.000
2006-01-04 01:50:00,2.440, 0.000, 0.000,0.000
2006-01-04 02:00:00,2.450, 0.000, 0.000,0.000
2006-01-04 02:10:00,2.460, 0.000, 0.000,0.000
2006-01-04 02:20:00,2.480, 0.000, 0.000,0.000
2006-01-04 02:30:00,2.490, 0.000, 0.000,0.000
2006-01-04 02:40:00,2.590, 0.000, 0.000,0.000
